"";"mean"
"509";0,342965463958333
"510";0,408424794625
"511";0,452791326833333
"512";0,4637579655
"513";0,467350004416667
"514";0,291048709666667
"515";0,489655064083333
"516";0,378419732208333
"517";0,4034943045
"518";0,377064763375
"519";0,385756220041667
"520";0,503417493208333
"521";0,342539676208333
"522";0,372716845666667
"523";0,311656317375
"524";0,325672569291667
"525";0,40274058125
"526";0,519163398083333
"527";0,422718882791667
"528";0,371636650416667
"529";0,37515300325
"530";0,3679561845
"531";0,450765619625
"532";0,431726368875
"533";0,421162864666667
"534";0,374591954
"535";0,392112940458333
"536";0,426944408
"537";0,386457004
"538";0,39742050725
"539";0,364982746333333
"540";0,385885022375
"541";0,389738926458333
"542";0,342085563875
"543";0,467163202041667
"544";0,3440667955
"545";0,427152458458333
"546";0,388097236541667
"547";0,434236110625
"548";0,43906475625
"549";0,379055327375
"550";0,467106946625
"551";0,447884334625
"552";0,442840889791667
"553";0,486221414708333
"554";0,389230805791667
"555";0,386988624333333
"556";0,337369188291667
"557";0,294959212208333
"558";0,431952059125
"559";0,479402249875
"560";0,35694048325
"561";0,356035213041667
"562";0,356626724208333
"563";0,308932808958333
"564";0,259406960375
"565";0,432951789708333
"566";0,409063826083333
"567";0,418728250208333
"568";0,420302959375
"569";0,438281113875
"570";0,329999428708333
"571";0,360767080916667
"572";0,377142491416667
"573";0,390429339958333
"574";0,336296116458333
"575";0,407485794166667
"576";0,378218913708333
"577";0,306143987041667
"578";0,364993968083333
"579";0,377795281791667
"580";0,367073024666667
"581";0,37965234375
"582";0,401148397916667
"583";0,387087462083333
"584";0,427586183916667
"585";0,359756791291667
"586";0,350361159333333
"587";0,4046215695
"588";0,397940196875
"589";0,444931185
"590";0,462102523875
"591";0,399565854625
"592";0,428354113458333
"593";0,361825970708333
"594";0,426389328625
"595";0,299613716708333
"596";0,452247154708333
"597";0,389362252208333
"598";0,350873316416667
"599";0,373649550708333
"600";0,440176557708333
"601";0,398667240625
"602";0,381585283125
"603";0,356634146708333
"604";0,33090333175
"605";0,460574388416667
"606";0,347706113666667
"607";0,474705613916667
"608";0,335420449416667
"609";0,397279798291667
"610";0,407192938291667
"611";0,484203509625
"612";0,320558392208333
"613";0,3010238525
"614";0,444982874375
"615";0,444572948291667
"616";0,363939682541667
"617";0,419878752041667
"618";0,382716436041667
"619";0,284861801333333
"620";0,369336743666667
"621";0,365646808166667
"622";0,332924260166667
"623";0,289504893708333
"624";0,453781710375
"625";0,387437896666667
"626";0,398430828708333
"627";0,2951162775
"628";0,372565927541667
"629";0,380181191791667
"630";0,360517531375
"631";0,361239326208333
"632";0,291962827375
"633";0,400001631375
"634";0,342352367416667
"635";0,393880469041667
"636";0,357859967291667
"637";0,442086167666667
"638";0,324908762375
"639";0,419340877625
"640";0,341477580791667
"641";0,416320421375
"642";0,39596587725
"643";0,38133764275
"644";0,489917113791667
"645";0,353593446666667
"646";0,502180337916667
"647";0,316642604
"648";0,303883472708333
"649";0,360751055791667
"650";0,339745703166667
"651";0,36360645025
"652";0,344633158708333
"653";0,459608466958333
"654";0,36507133675
"655";0,437143202416667
"656";0,332071982541667
"657";0,339183989333333
"658";0,390048096083333
