"";"mean"
"413";0,3807648345
"414";0,46207247915
"415";0,38044661475
"416";0,3462693913
"417";0,33782961165
"418";0,3828603637
"419";0,44412145
"420";0,3874424898
"421";0,3750641481
"422";0,35522266225
"423";0,4323943553
"424";0,379313941
"425";0,3693968126
"426";0,4330506437
"427";0,3850627062
"428";0,40149182
"429";0,4632196028
"430";0,4195754009
"431";0,43275061845
"432";0,4096717049
"433";0,3322501114
"434";0,41336374835
"435";0,46740319185
"436";0,43546232305
"437";0,3964172247
"438";0,40913539385
"439";0,4391251712
"440";0,38742798045
"441";0,32389513285
"442";0,41022297975
"443";0,45794692305
"444";0,41198655985
"445";0,38851559795
"446";0,39661056425
"447";0,38580073375
"448";0,4174329661
"449";0,36226770565
"450";0,440904778
"451";0,48137263825
"452";0,39741819045
"453";0,4360226574
"454";0,44786085575
"455";0,42783135825
"456";0,4011490017
"457";0,3969319989
"458";0,40096170885
"459";0,3804999841
"460";0,38609534675
"461";0,36551942285
"462";0,3684632666
"463";0,4555077651
"464";0,45034792195
"465";0,49305083025
"466";0,42384958785
"467";0,4479202111
"468";0,3596353716
"469";0,44368482585
"470";0,3758936101
"471";0,43562614225
"472";0,3973869387
"473";0,4183387927
"474";0,41573019
"475";0,38808213875
"476";0,3975737421
"477";0,4460662364
"478";0,391073988
"479";0,4040784285
"480";0,3665472208
"481";0,3503568041
"482";0,41498572985
"483";0,39721389785
"484";0,3267704423
"485";0,42636768485
"486";0,38109432595
"487";0,41068105835
"488";0,3478152667
"489";0,37978282465
"490";0,42754954015
"491";0,3772316252
"492";0,365638253
"493";0,4196326857
"494";0,438517149
"495";0,39294165565
"496";0,40782292945
"497";0,41086580575
"498";0,41678593205
"499";0,38388379175
"500";0,41753387795
"501";0,3749013203
"502";0,43113001545
"503";0,35458449685
"504";0,40227471175
"505";0,43973272535
"506";0,38067278365
"507";0,3355292476
"508";0,3984542009
"509";0,41414085665
"510";0,38106754585
"511";0,3124400963
"512";0,35142367415
"513";0,45180120735
"514";0,3866128539
"515";0,41745775205
"516";0,4154663345
"517";0,36326012215
"518";0,43132414785
"519";0,39611224805
"520";0,4355921467
"521";0,4094137203
"522";0,38614243555
"523";0,39044874375
"524";0,48331935465
"525";0,3882793629
"526";0,40644126775
"527";0,38844523995
"528";0,39414005265
"529";0,3897211785
"530";0,37166098805
"531";0,4700900087
"532";0,4102208962
"533";0,4358004817
"534";0,3550458208
"535";0,43639775025
"536";0,44770480545
"537";0,41175040665
"538";0,3615889204
"539";0,37241084915
"540";0,3766540884
"541";0,35307369345
"542";0,37455696015
"543";0,3821121258
"544";0,35797450685
"545";0,39575751845
"546";0,42824791515
"547";0,4267096309
"548";0,40814029185
"549";0,3604779016
"550";0,4019861966
"551";0,3627446325
"552";0,3644703653
"553";0,38541238805
"554";0,37971069825
"555";0,40329946625
"556";0,35224156225
"557";0,4295987418
"558";0,42080042155
"559";0,4111495711
"560";0,42160189855
"561";0,36341378705
"562";0,4491720874
"563";0,432349481
"564";0,3768059043
"565";0,4430246935
"566";0,32075300425
"567";0,4182795201
"568";0,4189504589
"569";0,41230931725
"570";0,41973009505
"571";0,3760903944
"572";0,361462972
"573";0,40116569905
"574";0,4162102073
"575";0,43280965265
"576";0,3837518285
"577";0,36688345725
"578";0,36958236725
"579";0,4537661279
"580";0,3552569059
"581";0,44308568065
"582";0,41389548875
"583";0,42495292325
"584";0,39513766355
"585";0,37049366805
"586";0,37914784055
"587";0,39046356035
"588";0,43827033895
"589";0,4010841394
"590";0,3733530358
"591";0,36596586105
"592";0,44946229275
"593";0,42239471155
"594";0,4309763087
"595";0,4003495849
"596";0,4065430186
"597";0,40565644035
"598";0,3618957809
"599";0,4090746294
"600";0,32143076025
"601";0,450838949
"602";0,42584166265
"603";0,37700911015
"604";0,3946060646
"605";0,36684913205
"606";0,387246506
"607";0,3717842409
"608";0,3940328242
"609";0,5009586937
"610";0,3780061049
"611";0,43737023625
"612";0,45998889675
"613";0,3977110403
"614";0,4252314462
"615";0,4717494624
"616";0,4286782882
"617";0,3637652555
"618";0,4428756808
"619";0,39706998635
"620";0,41944082785
"621";0,4025372026
"622";0,3781083005
"623";0,3511338888
"624";0,41186709075
"625";0,3843864786
"626";0,4189030789
"627";0,375327422
"628";0,3928110706
"629";0,4050139617
"630";0,35249585055
"631";0,4497394339
"632";0,43414003985
"633";0,35475947625
"634";0,46606922255
"635";0,380223753
"636";0,3862137056
"637";0,4107411252
"638";0,39903604945
"639";0,42438716845
"640";0,42370921175
"641";0,40336175995
"642";0,39838980565
"643";0,36452463825
"644";0,39986813745
"645";0,3751806448
"646";0,4084676488
"647";0,38300975025
"648";0,42578581505
"649";0,3779296111
"650";0,4536610304
"651";0,4437612797
"652";0,3635586123
"653";0,3932752557
"654";0,41245595325
"655";0,38855612965
"656";0,39061340925
"657";0,3934103632
"658";0,39240570445
"659";0,39411322335
"660";0,3583708786
"661";0,45402557875
"662";0,4137033515
"663";0,446347736
"664";0,4256336814
"665";0,3975862336
"666";0,34909565335
"667";0,33642958375
"668";0,36514637315
"669";0,41213077415
"670";0,4494569557
"671";0,4067819915
"672";0,3800292635
"673";0,39153551535
"674";0,4303936103
"675";0,48397206905
"676";0,40810267085
"677";0,4476878528
"678";0,41963309085
"679";0,40391283985
"680";0,4001583924
"681";0,42300798505
"682";0,376150193
"683";0,40292079975
"684";0,41227970815
